设集合,则有（）,img src="/files/attach/files/content/2019/1031/cj0xdxdiq3i.png",img src="/files/attach/files/content/2019/1031/pyf1djugirf.png",img src="/files/attach/files/content/2019/1031/okcldd2u1dt.png",img src="/files/attach/files/content/2019/1031/xaryguk54rh.png",A,https://gz.shuatiw.com/ias/attach/files/content/2019/1031/w4bhhszxn2b.png,szxn2b.png
已知R是实数集，  ， 则( ),img src="/files/attach/files/content/2019/1031/xf12hbc5k5q.png",img src="/files/attach/files/content/2019/1031/ncqtdl0fed1.png",img src="/files/attach/files/content/2019/1031/mb5e2qzlvej.png",img src="/files/attach/files/content/2019/1031/f0ghgueuv2o.png",D,https://gz.shuatiw.com/ias/attach/files/content/2019/1031/igljvxahjfl.png,xahjfl.png
以下五个写法中：①｛0｝∈｛0，1，2｝；②  ｛1，2｝；③｛0，1，2｝＝｛2，0，1｝；④  ；⑤  ，正确的个数有（ ）,1个,2个,3个,4个,B,https://gz.shuatiw.com/ias/attach/files/content/2019/1031/0iedyen1k1v.png,en1k1v.png
下列各组对象中不能形成集合的是（　　）,高一数学课本中较难的题,高二（2）班学生家长全体,高三年级开设的所有课程,高一（12）班个子高于1.7m的学生,A,https://gz.shuatiw.com/ias/attach/files/content/2019/1031/5go0iwv15wy.png,wv15wy.png
对于集合  ，定义了一种运算“  ”，使得集合  中的元素间满足条件：如果存在元素  ，使得对任意  ，都有  ，则称元素  是集合  对运算“  ”的单位元素．例如：  ，运算“  ”为普通乘法；存在  ，使得对任意  ，都有  ，所以元素  是集合  对普通乘法的单位元素．下面给出三个集合及相应的运算“  ”：②  ，运算“  ”为普通减法；②  表示  阶矩阵，  }，运算“  ”为矩阵加法；③  （其中  是任意非空集合），运算“  ”为求两个集合的交集．其中对运算“  ”有单位元素的集合序号为（ ）,①②,①③,①②③,②③,D,https://gz.shuatiw.com/ias/attach/files/content/2019/1031/tvdw4xveivz.png,xveivz.png
设集合  ，若  ，则  （ ）,img src="/files/attach/files/content/2019/1031/pomk0d3qrbw.png",img src="/files/attach/files/content/2019/1031/pudfihdgf3g.png",img src="/files/attach/files/content/2019/1031/z0zhjbi5ct0.png",img src="/files/attach/files/content/2019/1031/t0cap5v1z2g.png",B,https://gz.shuatiw.com/ias/attach/files/content/2019/1031/iveqxotn2lg.png,otn2lg.png
已知集合  ， 则（）,{0,x,1,2},{2,0,1,2},{0,1,2},不能确定,C,https://gz.shuatiw.com/ias/attach/files/content/2019/1031/ee5htuhxrl2.png,uhxrl2.png
若集合  ，  ，则  等于（ ）,img src="/files/attach/files/content/2019/1031/airukg5a2ng.png",img src="/files/attach/files/content/2019/1031/tqfwyqapvsg.png",img src="/files/attach/files/content/2019/1031/0h4jinhtkhy.png",img src="/files/attach/files/content/2019/1031/yfw42pto3is.png",C,https://gz.shuatiw.com/ias/attach/files/content/2019/1031/kx10xlfw1jd.png,lfw1jd.png
下列集合中,不同于另外三个集合的是( ),{1},img src="/files/attach/files/content/2019/1031/xr4xyoeatjk.png",img src="/files/attach/files/content/2019/1031/en2ubrladkc.png",img src="/files/attach/files/content/2019/1031/snglo0g0ggv.png",C,https://gz.shuatiw.com/ias/attach/files/content/2019/1031/avm0hqsqoav.png,qsqoav.png
定义A-B=｛x|xA且xB}，已知A={2,3},B={1,3,4}。则A-B= （）,{1,4},{2},{1,2},{1,2,3},B,https://gz.shuatiw.com/ias/attach/files/content/2019/1031/nopkq0oc15h.png,0oc15h.png
设A是自然数集的一个非空子集，对于，如果，且，那么k是A的一个“酷元”，给定，设，且集合M中的两个元素都是“酷元”，那么这样的集合M有( )个,3,4,5,6,C,https://gz.shuatiw.com/ias/attach/files/content/2019/1031/wnirbvxryyt.png,vxryyt.png
如果集合,那么（）,img src="/files/attach/files/content/2019/1031/zxbzq0dkffi.png",img src="/files/attach/files/content/2019/1031/ee2ntihjkvf.png",img src="/files/attach/files/content/2019/1031/2kkr0oguihy.png",img src="/files/attach/files/content/2019/1031/5yxkf5mooim.png",D,https://gz.shuatiw.com/ias/attach/files/content/2019/1031/oesrkeoppvn.png,eoppvn.png
下列集合中,不同于另外三个集合的是（）,{1},img src="/files/attach/files/content/2019/1031/jfy3qewd3ke.png",{x=1},{x|x-1=0},C,https://gz.shuatiw.com/ias/attach/files/content/2019/1031/cz1e0leg050.png,leg050.png
设集合A={x∈Q|x＞﹣1}，则（ ）,span class="qb-content" data-courseid="0" data-gradeid="0"></span>∈A,img src="/files/attach/files/content/2019/1031/11rx20c3vax.png"/> <span class="qb-content" data-courseid="0" data-gradeid="0"><span class="MathZyb" dealflag="1" mathtag="math" style="whiteSpace:nowrap;wordSpacing:normal;wordWrap:normal"></span></span>A,img src="/files/attach/files/content/2019/1031/11rx20c3vax.png"/> ∈A,img src="/files/attach/files/content/2019/1031/iahanmvk3t4.png"/> ∈A,B,https://gz.shuatiw.com/ias/attach/files/content/2019/1031/vzm20illwf2.png,illwf2.png
有以下四个集合（1）{x|x2﹣2x+1=0}；（2）{﹣1，2}；（3）{（﹣1，2）}；（4）{边长为3，4的三角形}．其中为单元素集合的是（ ）,（3）（4）,（1）（3）,（1）（3）（4）,（2）（4）,B,https://gz.shuatiw.com/ias/attach/files/content/2019/1031/l2wjipfklib.png,pfklib.png
设M={a|a=x2﹣y2  ， x，y∈Z}，则对任意的整数n，形如4n，4n+1，4n+2，4n+3的数中，不是集合M中的元素是（ ）,4n,4n+1,4n+2,4n+3,C,https://gz.shuatiw.com/ias/attach/files/content/2019/1031/nocsdejtpbm.png,ejtpbm.png
定义且，已知，则（）,{1,4},{2},{1,2},{1,2,3},B,https://gz.shuatiw.com/ias/attach/files/content/2019/1031/nyrswypd3qw.png,ypd3qw.png
集合  的另一种表示法是（ ）．,img src="/files/attach/files/content/2019/1031/ewtxq3ukope.png",img src="/files/attach/files/content/2019/1031/1pvgilpbd5g.png",img src="/files/attach/files/content/2019/1031/hwoczrwdlj3.png",img src="/files/attach/files/content/2019/1031/z40p0dahk0s.png",B,https://gz.shuatiw.com/ias/attach/files/content/2019/1031/xlahxc23xq5.png,c23xq5.png
已知集合S={a,b,c}中的三个元素可构成ABC的三条边长，那么ABC一定不是（　　）,锐角三角形,直角三角形,钝角三角形,等腰三角形,D,https://gz.shuatiw.com/ias/attach/files/content/2019/1031/2ikuw4jxjow.png,4jxjow.png
集合的元素个数是 ( ),1,2,3,4,C,https://gz.shuatiw.com/ias/attach/files/content/2019/1031/j5ewp5qunac.png,5qunac.png
已知集合  ， 集合  ， 则集合C中的元素个数是（）,4,5,6,7,A,https://gz.shuatiw.com/ias/attach/files/content/2019/1031/rmlqhyuipzc.png,yuipzc.png
从集合的所有子集中任取一个，这个集合恰是集合的子集的概率是（）,img src="/files/attach/files/content/2019/1031/tdujpvahfth.png",img src="/files/attach/files/content/2019/1031/um4zr5zxwli.png",img src="/files/attach/files/content/2019/1031/4sv5nprmkdw.png",img src="/files/attach/files/content/2019/1031/tmn2510mg4s.png",C,https://gz.shuatiw.com/ias/attach/files/content/2019/1031/vhykkih4dnk.png,ih4dnk.png
已知数列{an}满足a1=1，an+1=an+2n  ， 则a10=（　　）,,B,https://gz.shuatiw.com/ias/attach/files/content/2019/1031/jfkquylbeor.png,ylbeor.png
下列集合中，不同于另外三个集合的是（ ）,{x|x=1},{x|x<sup>2</sup>=1},{1},{y|（y﹣1）<sup>2</sup>=0},B,https://gz.shuatiw.com/ias/attach/files/content/2019/1031/cdvt1vhh1ha.png,vhh1ha.png
如果A={x|x＞﹣1}，那么下列表示正确的是（ ）,0A,{0}∈A,∈A,{0}A,D,https://gz.shuatiw.com/ias/attach/files/content/2019/1031/4ztge2pctac.png,2pctac.png
若集合A={1，2，3}，B={（x，y）|x+y﹣4＞0，x，y∈A}，则集合B中的元素个数为（ ）,9,6,4,3,D,https://gz.shuatiw.com/ias/attach/files/content/2019/1031/432xkmfj5zf.png,mfj5zf.png
设A是整数集的一个非空子集，对于，如果且，那么k是A的一个“孤立元”，给定S={1,2,3,4,5,6,7,8}，由S的3个元素构成的所有集合中，不含“孤立元”的集合共有（）个,4,5,6,7,C,https://gz.shuatiw.com/ias/attach/files/content/2019/1031/rtsf2z35lfa.png,z35lfa.png
已知集合A=｛y|  ｝,B=｛x|  ｝,则下列结论正确的是,－3∈A,3 <img height="16" src="/files/attach/files/content/2019/1031/pvjvglnjd5s.png" v:shapes="_x0000_i1031" width="14"/> B,A∪B=B,A∩B=B,D,https://gz.shuatiw.com/ias/attach/files/content/2019/1031/u5jk2k4ny2x.png,k4ny2x.png
已知集合  ，  ，则  （ ）,img src="/files/attach/files/content/2019/1031/t4lk5mm0l52.png",img src="/files/attach/files/content/2019/1031/fuprzsvnafn.png",img src="/files/attach/files/content/2019/1031/b040f0agmsj.png",img src="/files/attach/files/content/2019/1031/fxi4gyu4gdx.png",C,https://gz.shuatiw.com/ias/attach/files/content/2019/1031/jpnqfonphu3.png,onphu3.png
设U=R，  ，   ， 则= (),img src="/files/attach/files/content/2019/1031/402rzf3bnit.png",img src="/files/attach/files/content/2019/1031/u0efeoskj1k.png",img src="/files/attach/files/content/2019/1031/sc2f3u0205y.png",img src="/files/attach/files/content/2019/1031/qhz0e22hiq2.png",C,https://gz.shuatiw.com/ias/attach/files/content/2019/1031/y20lct3knzr.png,t3knzr.png
集合{x﹣2，x2﹣4，0}中的x不能取的值是（ ）,2,3,4,5,A,https://gz.shuatiw.com/ias/attach/files/content/2019/1031/rxvv4ace1vj.png,ace1vj.png
非空数集A={a1,a2,a3,...,an}中，所有元素的算术平均数记为E(A)，即 ． 若非空数集B满足下列两个条件：①；②E(B)=E(A)，则称B为A的一个“保均值子集”．据此，集合｛1，2，3，4，5｝的“保均值子集”有（）,5个,6个,7个,8个,C,https://gz.shuatiw.com/ias/attach/files/content/2019/1031/awmuvvnvk31.png,vnvk31.png
已知集合A={x|x2﹣2x﹣3＜0}，  ，则A∩B=（ ）,{x|1＜x＜3},{x|﹣1＜x＜3},{x|﹣1＜x＜0或0＜x＜3},{x|﹣1＜x＜0或1＜x＜3},D,https://gz.shuatiw.com/ias/attach/files/content/2019/1031/wztfd3xhccm.png,3xhccm.png
全集U=R，集合A={x|x﹣2＜0}，B={x|x+1＜0}，那么集合A∩（UB）等于（ ）,{x|﹣1＜x＜2},{x|﹣1≤x＜2},{x|x≥﹣1},{x|x＜2},B,https://gz.shuatiw.com/ias/attach/files/content/2019/1031/tz0mzs3oebr.png,s3oebr.png
下列说法正确的是（ ）,我校爱好足球的同学组成一个集合,{1，2，3}是不大于3的自然数组成的集合,集合{1，2，3，4，5}和{5，4，3，2，1}表示同一集合,数1，0，5， <img src="/files/attach/files/content/2019/1031/obayw0opeke.png"/> ， <img src="/files/attach/files/content/2019/1031/vbvpsnjeaaj.png"/> ， <img src="/files/attach/files/content/2019/1031/xn5qjjtrkyn.png"/> ， <img src="/files/attach/files/content/2019/1031/gjeoma0l3el.png"/> 组成的集合有7个元素,C,https://gz.shuatiw.com/ias/attach/files/content/2019/1031/m3k2xou43hl.png,ou43hl.png
已知集合M={1，2，3}，N={2，3，4}，则下列式子正确的是（ ）,MN,NM,M∩N={2，3},M∪N={1，4},C,https://gz.shuatiw.com/ias/attach/files/content/2019/1031/fh242o5fzwu.png,o5fzwu.png
若则（ ）,(-2，2),(-2，-1),(0，2),(-2，0),D,https://gz.shuatiw.com/ias/attach/files/content/2019/1031/5pazwdyrfh2.png,dyrfh2.png
集合{（x，y）|y=2x﹣1}表示（ ）,方程y=2x﹣1,点（x，y）,平面直角坐标系中的所有点组成的集合,函数y=2x﹣1图象上的所有点组成的集合,D,https://gz.shuatiw.com/ias/attach/files/content/2019/1031/14bo0oyz5af.png,oyz5af.png
已知集合M=｛x ∈N | 8－x∈N｝，则M中元素的个数是（）。,10,9,8,无数个,B,https://gz.shuatiw.com/ias/attach/files/content/2019/1031/jdjvh2wiszr.png,2wiszr.png
已知集合  ，   ， 则B中所含元素的个数为( ),2,3,4,6,B,https://gz.shuatiw.com/ias/attach/files/content/2019/1031/rqh45grwuxy.png,grwuxy.png
若集合S={a, b, c} (a, b, c∈R)中三个元素为边可构成一个三角形，那么该三角形一定不可能是( ),锐角三角形,等腰三角形,钝角三角形,直角三角形,B,https://gz.shuatiw.com/ias/attach/files/content/2019/1031/gqrecyunqry.png,yunqry.png
已知集合A={x|x≤  }，a=3，那么下列关系正确的是（ ）,aA,a∈A,aA,{a}∈A,B,https://gz.shuatiw.com/ias/attach/files/content/2019/1031/uqky0ms4ncn.png,ms4ncn.png
已知集合A={0，1，2}，那么（ ）,0A,0∈A,{1}∈A,{0，1，2}A,B,https://gz.shuatiw.com/ias/attach/files/content/2019/1031/smewkmbftgw.png,mbftgw.png
在“①高一数学课本中的难题；②所有的正三角形； ③方程x2﹣4=0的实数解”中，能够表示成集合的是（　　）,②,③,②③,①②③,C,https://gz.shuatiw.com/ias/attach/files/content/2019/1031/bsbcji42vqv.png,i42vqv.png
下列集合中，不同于另外三个集合的是: ( ),img src="/files/attach/files/content/2019/1031/vxkoe5fd0wk.png",img src="/files/attach/files/content/2019/1031/dvm3o1wn4mq.png",img src="/files/attach/files/content/2019/1031/g3ycqrdrbp0.png",img src="/files/attach/files/content/2019/1031/qxkoufeoa5w.png",B,https://gz.shuatiw.com/ias/attach/files/content/2019/1031/xo5n4wtbt0r.png,wtbt0r.png
下列四个集合中，是空集的是（ ）,{x|x+3=3},{（x，y）|y<sup>2</sup>=﹣x<sup>2</sup>  ， x，y∈R},{x|x<sup>2</sup>﹣x+1=0，x∈R},{x|x<sup>2</sup>≤0},C,https://gz.shuatiw.com/ias/attach/files/content/2019/1031/3vywys0hn1m.png,s0hn1m.png
若集合P={x|x≥5}，Q={x|5≤x≤7}，则P与Q的关系是（ ）,P=Q,PQ,PQ,PQ,C,https://gz.shuatiw.com/ias/attach/files/content/2019/1031/f5gt3wisoxw.png,wisoxw.png
若集合A={(1，2),(2，4)}，则集合A中元素的个数是（　 ）,1个,2个　,3个　,4个,B,https://gz.shuatiw.com/ias/attach/files/content/2019/1031/h2momyufnze.png,yufnze.png
已知集合{x|x2+ax=0}={0，1}，则实数a的值为（　　）,﹣1,0,1,2,A,https://gz.shuatiw.com/ias/attach/files/content/2019/1031/e0ncsebclxb.png,ebclxb.png
若,则集合A中的元素个数是（）,1个,2个,3个,4个,B,https://gz.shuatiw.com/ias/attach/files/content/2019/1031/sz0ozuoowoh.png,uoowoh.png
设全集I是实数集R.与都是I的子集（如图所示， 则阴影部分所表示的集合为：（　 　）,img src="/files/attach/files/content/2019/1031/4czakg4tgun.png",img src="/files/attach/files/content/2019/1031/py0lzy5yobj.png",img src="/files/attach/files/content/2019/1031/lxy11lbgzab.png",img src="/files/attach/files/content/2019/1031/pqyrxkzhgdw.png",D,https://gz.shuatiw.com/ias/attach/files/content/2019/1031/0mqvhsn1rkp.png,sn1rkp.png
如果集合A={x|mx2﹣4x+2=0}中只有一个元素，则实数m的值为（　　）,0,1,2,0或2,D,https://gz.shuatiw.com/ias/attach/files/content/2019/1031/hj5dejfaqjv.png,jfaqjv.png
集合{x∈N*|x﹣3＜2}的另一种表示法是（ ）,{0，1，2，3，4},{1，2，3，4},{0，1，2，3，4，5},{1，2，3，4，5},B,https://gz.shuatiw.com/ias/attach/files/content/2019/1031/x4mu0hsn4ky.png,hsn4ky.png
下列各组对象中不能构成集合的是（ ）,水浒书业的全体员工,《优化方案》的所有书刊,2010年考入清华大学的全体学生,美国NBA的篮球明星,D,https://gz.shuatiw.com/ias/attach/files/content/2019/1031/j1djak05itv.png,k05itv.png
已知集合A={（x，y）|y=2x+1}，B={x|y=x﹣1}，则A∩B=（ ）,{﹣2},{（﹣2，﹣3）},,{﹣3},C,https://gz.shuatiw.com/ias/attach/files/content/2019/1031/ba1t22qk2jx.png,2qk2jx.png
方程组  的解构成的集合是（ ）,{（1，1）},{1，1},（1，1）,{1},A,https://gz.shuatiw.com/ias/attach/files/content/2019/1031/02y5m5kcs0w.png,5kcs0w.png
若  ，则  ，就称  是伙伴关系集合，集合  的所有非空子集中具有伙伴关系的集合的个数是( ),1,3,7,31,B,https://gz.shuatiw.com/ias/attach/files/content/2019/1031/0c0pacxlep2.png,cxlep2.png
定义集合A,B的一种运算：A*B={x|x=x1+x2},其中}，若，，则A*B中的所有元素之和为（）,9,14,18,21,B,https://gz.shuatiw.com/ias/attach/files/content/2019/1031/zv020mqu2mf.png,mqu2mf.png
下列各题中的集合M与集合P表示的是同一集合的是（）,M={x∈R|x<sup>2</sup>+0.001=0}，P={x|x<sup>2</sup>=0.001},M={x|x=2k，k∈Z}，P={x|x=2+4t，t∈Z},M={x|x=y<sup>2</sup>+1，y∈R}，P={y|y=(x-1)<sup>2</sup>+1，x∈R},M={x|xy=1，y∈N}，P={y|xy=1，x∈Z},C,https://gz.shuatiw.com/ias/attach/files/content/2019/1031/x53shhbiehv.png,hbiehv.png
集合的另一种表示法是：（）,{1,2,3,4},{0,1,2,3,4},{1,2,3,4,5},{0,1,2,3,4,5},B,https://gz.shuatiw.com/ias/attach/files/content/2019/1031/ggtmaffudoc.png,ffudoc.png
若集合中只有一个元素,则实数k的值为 ( ),0,1,0或1,img src="/files/attach/files/content/2019/1031/ptwlcbo43ou.png",C,https://gz.shuatiw.com/ias/attach/files/content/2019/1031/gjlsa0wzonu.png,0wzonu.png
已知集合，那么下列结论正确的是( ),img src="/files/attach/files/content/2019/1031/ykibzst4wty.png",img src="/files/attach/files/content/2019/1031/4o2ebm3b3tx.png",img src="/files/attach/files/content/2019/1031/q4vzlr2ubv4.png",img src="/files/attach/files/content/2019/1031/kplrfjmpqmi.png",A,https://gz.shuatiw.com/ias/attach/files/content/2019/1031/qpfjf0gkc0o.png,0gkc0o.png
若集合A={x|kx2﹣2x﹣1=0}只有一个元素，则实数k的取值集合为（ ）,{﹣1},{0},{﹣1，0},（﹣∞，﹣1]∪{0},C,https://gz.shuatiw.com/ias/attach/files/content/2019/1031/uhgsj0vdoyw.png,0vdoyw.png
集合{x|x＜100，x∈N}，{0，1}，{x|3+x2=1}，{（x，y）|x﹣y=1}中，是无限集的有（ ）,0,1,2,3,B,https://gz.shuatiw.com/ias/attach/files/content/2019/1031/1o2eepztkvv.png,pztkvv.png
下列命题正确的有（）（1）很小的实数可以构成集合；（2）集合与集合是同一个集合；（3）这些数组成的集合有5个元素；（4）集合是指第二和第四象限内的点集。,0个,1个,2个,3个,A,https://gz.shuatiw.com/ias/attach/files/content/2019/1031/qj40upg4uuh.png,pg4uuh.png
已知集合A，B，若A不是B的子集，则下列命题中正确的是（ ）,对任意的a∈A，都有aB,对任意的b∈B，都有bA,存在a<sub>0</sub>  ， 满足a<sub>0</sub>∈A，a<sub>0</sub>B,存在a<sub>0</sub>  ， 满足a<sub>0</sub>∈A，a<sub>0</sub>∈B,C,https://gz.shuatiw.com/ias/attach/files/content/2019/1031/5zuhr2fuqki.png,2fuqki.png
下列有关集合的写法正确的是（ ）,img src="/files/attach/files/content/2019/1031/1xa53y52e3q.png",img src="/files/attach/files/content/2019/1031/cx55pu1od3a.png",img src="/files/attach/files/content/2019/1031/jwbszle0eho.png",img src="/files/attach/files/content/2019/1031/k0uermux3i1.png",D,https://gz.shuatiw.com/ias/attach/files/content/2019/1031/304bk5ksjnd.png,5ksjnd.png
下列命题正确的有 （）（1）很小的实数可以构成集合；（2）集合与集合是同一个集合；（3）这些数组成的集合有5个元素；（4）集合是指第二和第四象限内的点集。,0个,1个,2个,3个,A,https://gz.shuatiw.com/ias/attach/files/content/2019/1031/z0midak2mpo.png,ak2mpo.png
